,nombre,apellidos,nombreApellidos,movil,codigoPostal,pass,perfil,serviciosDisponibles,status,fotoV,bio,fechaInscripcion,estrellas,nOpinion
414,Urbano,Bernat,Urbano Bernat,667015690,09194,65210098,Ambos,"['Salud', 'Amigos y Ocio']",0,hombre2.png,Quiero devolver a la comunidad lo que me dieron sin pedir nada a cambio.,04/07/2019,2.0,1
415,Elba,Rosales,Elba Rosales,669626145,34209,16289892,Voluntario,"['Nuevas Tecnologías', 'Salud', 'Servicios del Municipio']",0,hombre2.png,Soy una persona a la que le fascina conocer personas diferentes y aprender de los demas para conseguir un objetivo común.,15/06/2022,4.0,1
416,Macaria,Mora,Macaria Mora,609680444,46199,32818107,Ambos,"['Nuevas Tecnologías', 'Salud', 'Burocracia', 'Servicios del Municipio']",0,hombre1.png,Me encanta sertirme útil y por eso estaría encantada de poder ayudarte.,20/02/2021,2.0,1
417,Elisabet,Ibáñez,Elisabet Ibáñez,613984087,49174,86551054,Voluntario,"['Nuevas Tecnologías', 'Amigos y Ocio', 'El día a día']",1,mujer2.png,"Me gusta trabajar con otras personas, codo con codo, sumando fuerzas, compartiendo experiencias y aprendiendo unas de otras, creciendo juntos.",11/12/2021,5.0,1
418,Amancio,Bravo,Amancio Bravo,691435826,19332,42266495,Ambos,"['Amigos y Ocio', 'Servicios del Municipio']",0,mujer1.png,Me encanta sertirme útil y por eso estaría encantada de poder ayudarte.,02/05/2022,2.0,1
419,Jenaro,Almansa,Jenaro Almansa,614886725,04288,71362723,Voluntario,"['Salud', 'Servicios del Municipio']",1,mujer1.png,"Me gusta trabajar con otras personas, codo con codo, sumando fuerzas, compartiendo experiencias y aprendiendo unas de otras, creciendo juntos.",24/03/2021,5.0,1
420,María Del Carmen,Leon,María Del Carmen Leon,699563836,25244,83864345,Voluntario,"['Nuevas Tecnologías', 'El día a día', 'Burocracia', 'Servicios del Municipio']",1,hombre1.png,Soy una persona a la que le fascina conocer personas diferentes y aprender de los demas para conseguir un objetivo común.,05/04/2022,4.0,1
421,Corona,Díez,Corona Díez,690117132,23485,14459506,Ambos,"['Nuevas Tecnologías', 'Salud']",1,mujer1.png,Me gusta pasar mi tiempo ayudando a los demás y hacer nuevos amigos.,03/12/2019,2.0,1
422,Adoración,Villena,Adoración Villena,656073421,31869,86395712,Ambos,"['Salud', 'Amigos y Ocio', 'Servicios del Municipio']",1,hombre1.png,Quiero devolver a la comunidad lo que me dieron sin pedir nada a cambio.,20/06/2020,2.0,1
423,Florinda,Escudero,Florinda Escudero,600170022,28815,67555030,Ambos,"['Nuevas Tecnologías', 'Amigos y Ocio', 'El día a día', 'Burocracia']",0,hombre2.png,"Me gusta trabajar con otras personas, codo con codo, sumando fuerzas, compartiendo experiencias y aprendiendo unas de otras, creciendo juntos.",03/08/2020,2.0,1
424,Delfina,Bou,Delfina Bou,659057289,14940,75567443,Voluntario,"['Nuevas Tecnologías', 'Salud', 'Amigos y Ocio', 'Burocracia']",1,hombre2.png,"Me gusta trabajar con otras personas, codo con codo, sumando fuerzas, compartiendo experiencias y aprendiendo unas de otras, creciendo juntos.",06/06/2020,5.0,1
425,Adoración,Oliveras,Adoración Oliveras,623324781,46758,66662867,Voluntario,"['Nuevas Tecnologías', 'El día a día', 'Burocracia']",0,mujer1.png,"Me gusta trabajar con otras personas, codo con codo, sumando fuerzas, compartiendo experiencias y aprendiendo unas de otras, creciendo juntos.",23/05/2019,1.0,1
426,Sebastian,Mínguez,Sebastian Mínguez,605679470,42191,76553353,Ambos,"['Nuevas Tecnologías', 'Salud', 'Amigos y Ocio', 'El día a día', 'Burocracia']",0,hombre2.png,"Me gusta trabajar con otras personas, codo con codo, sumando fuerzas, compartiendo experiencias y aprendiendo unas de otras, creciendo juntos.",09/06/2022,2.0,1
427,Miguel Ángel,Calvo,Miguel Ángel Calvo,610653045,27345,55389900,Ambos,"['Nuevas Tecnologías', 'Burocracia']",1,hombre2.png,Me gusta pasar mi tiempo ayudando a los demás y hacer nuevos amigos.,16/09/2019,3.0,1
428,Rosa,Cuevas,Rosa Cuevas,609594222,08589,41484286,Voluntario,"['Nuevas Tecnologías', 'El día a día']",0,hombre2.png,Me encanta sertirme útil y por eso estaría encantada de poder ayudarte.,09/05/2022,5.0,1
429,Narciso,Valbuena,Narciso Valbuena,614531021,10810,68949236,Ambos,"['Nuevas Tecnologías', 'Salud', 'El día a día', 'Burocracia', 'Servicios del Municipio']",0,mujer1.png,"Me gusta trabajar con otras personas, codo con codo, sumando fuerzas, compartiendo experiencias y aprendiendo unas de otras, creciendo juntos.",01/04/2021,1.0,1
430,Luis,Pérez,Luis Pérez,684192331,49742,76973051,Voluntario,"['Nuevas Tecnologías', 'Burocracia', 'Servicios del Municipio']",1,mujer1.png,"Me gusta trabajar con otras personas, codo con codo, sumando fuerzas, compartiendo experiencias y aprendiendo unas de otras, creciendo juntos.",09/10/2019,5.0,1
431,Odalys,Arco,Odalys Arco,682746405,31890,32647150,Voluntario,"['El día a día', 'Servicios del Municipio']",0,mujer2.png,"Me gusta trabajar con otras personas, codo con codo, sumando fuerzas, compartiendo experiencias y aprendiendo unas de otras, creciendo juntos.",21/12/2019,5.0,1
432,Wálter,Borja,Wálter Borja,692116473,42181,75813426,Voluntario,"['Amigos y Ocio', 'El día a día', 'Burocracia']",0,mujer2.png,Soy una persona a la que le fascina conocer personas diferentes y aprender de los demas para conseguir un objetivo común.,05/08/2019,3.0,1
433,Maxi,Iniesta,Maxi Iniesta,670277940,49359,53539492,Voluntario,"['Nuevas Tecnologías', 'Salud', 'Amigos y Ocio', 'El día a día', 'Burocracia']",1,hombre2.png,Me gusta pasar mi tiempo ayudando a los demás y hacer nuevos amigos.,22/12/2020,4.0,1
434,Moisés,Carmona,Moisés Carmona,665567626,39880,31823499,Ambos,"['Salud', 'Amigos y Ocio', 'El día a día', 'Servicios del Municipio']",0,hombre2.png,Me gusta pasar mi tiempo ayudando a los demás y hacer nuevos amigos.,24/04/2021,3.0,1
435,María Teresa,Quintero,María Teresa Quintero,669868446,24160,16141380,Voluntario,"['Nuevas Tecnologías', 'Salud', 'Burocracia', 'Servicios del Municipio']",1,hombre1.png,Me gusta pasar mi tiempo ayudando a los demás y hacer nuevos amigos.,23/01/2020,5.0,1
436,Rosaura,Vilar,Rosaura Vilar,620309413,08600,17592158,Ambos,"['Nuevas Tecnologías', 'Amigos y Ocio', 'El día a día', 'Burocracia']",0,mujer1.png,Me encanta sertirme útil y por eso estaría encantada de poder ayudarte.,03/10/2020,5.0,1
437,Paloma,Abella,Paloma Abella,617701889,28570,18333328,Voluntario,"['Nuevas Tecnologías', 'Servicios del Municipio']",0,hombre1.png,Quiero devolver a la comunidad lo que me dieron sin pedir nada a cambio.,29/11/2019,1.0,1
438,Gema,Reyes,Gema Reyes,686810029,13779,43805145,Voluntario,['El día a día'],1,mujer2.png,Soy una persona muy atenta. Me gusta aportar mi granito de arena siempre que puedo. Estaría encantada de poder acompañarte en lo que necesites.,21/12/2020,5.0,1
439,Baltasar,Expósito,Baltasar Expósito,620623881,09490,38074822,Ambos,"['Salud', 'El día a día', 'Servicios del Municipio']",0,mujer2.png,Soy una persona a la que le fascina conocer personas diferentes y aprender de los demas para conseguir un objetivo común.,01/06/2022,1.0,1
440,Aura,Valentín,Aura Valentín,627454391,24930,30332456,Voluntario,['Amigos y Ocio'],1,hombre1.png,Quiero devolver a la comunidad lo que me dieron sin pedir nada a cambio.,13/10/2021,2.0,1
441,Eufemia,Frutos,Eufemia Frutos,682464620,12223,79384927,Voluntario,"['Salud', 'El día a día']",1,hombre1.png,Soy una persona a la que le fascina conocer personas diferentes y aprender de los demas para conseguir un objetivo común.,19/03/2020,5.0,1
442,Juanito,Castro,Juanito Castro,623635272,08023,61869029,Ambos,['Servicios del Municipio'],1,mujer2.png,Soy una persona muy atenta. Me gusta aportar mi granito de arena siempre que puedo. Estaría encantada de poder acompañarte en lo que necesites.,14/02/2022,5.0,1
443,Áurea,Maestre,Áurea Maestre,613907229,35128,15081352,Ambos,"['Nuevas Tecnologías', 'Amigos y Ocio', 'Burocracia']",1,hombre1.png,Soy una persona a la que le fascina conocer personas diferentes y aprender de los demas para conseguir un objetivo común.,08/02/2020,4.0,1
444,Urbano,Tormo,Urbano Tormo,617171420,39330,70834865,Ambos,"['Nuevas Tecnologías', 'Salud']",1,mujer2.png,Me encanta sertirme útil y por eso estaría encantada de poder ayudarte.,14/08/2020,2.0,1
445,Domingo,Heras,Domingo Heras,678289375,42155,27355043,Voluntario,"['Salud', 'Burocracia']",1,hombre2.png,Quiero devolver a la comunidad lo que me dieron sin pedir nada a cambio.,25/12/2019,3.0,1
446,Leire,Cuadrado,Leire Cuadrado,670721846,11009,66838623,Ambos,['Servicios del Municipio'],0,hombre1.png,Quiero devolver a la comunidad lo que me dieron sin pedir nada a cambio.,08/10/2019,4.0,1
447,María,Raya,María Raya,655075551,32814,14425917,Voluntario,['Nuevas Tecnologías'],1,mujer1.png,Quiero devolver a la comunidad lo que me dieron sin pedir nada a cambio.,31/01/2021,2.0,1
448,Ciro,Carballo,Ciro Carballo,665969693,49521,65987588,Ambos,"['Nuevas Tecnologías', 'Amigos y Ocio', 'El día a día', 'Burocracia']",1,hombre1.png,Quiero devolver a la comunidad lo que me dieron sin pedir nada a cambio.,21/05/2021,1.0,1
449,Íñigo,Carpio,Íñigo Carpio,631583688,27216,32914669,Ambos,"['Salud', 'El día a día']",1,mujer1.png,Soy una persona muy atenta. Me gusta aportar mi granito de arena siempre que puedo. Estaría encantada de poder acompañarte en lo que necesites.,06/03/2021,3.0,1
450,Flora,Correa,Flora Correa,681188220,23470,21033865,Voluntario,"['Nuevas Tecnologías', 'El día a día', 'Servicios del Municipio']",1,hombre1.png,"Me gusta trabajar con otras personas, codo con codo, sumando fuerzas, compartiendo experiencias y aprendiendo unas de otras, creciendo juntos.",06/06/2019,2.0,1
451,Andrea,Manzanares,Andrea Manzanares,622333415,12230,83144563,Voluntario,"['Salud', 'Amigos y Ocio', 'El día a día', 'Servicios del Municipio']",0,mujer1.png,Quiero devolver a la comunidad lo que me dieron sin pedir nada a cambio.,11/02/2021,1.0,1
452,Araceli,Llano,Araceli Llano,625818091,33069,17051332,Voluntario,['Nuevas Tecnologías'],0,hombre2.png,Soy una persona a la que le fascina conocer personas diferentes y aprender de los demas para conseguir un objetivo común.,28/08/2021,4.0,1
453,Severo,Tolosa,Severo Tolosa,640686730,29015,82261327,Voluntario,"['Nuevas Tecnologías', 'Salud', 'Amigos y Ocio', 'Burocracia']",1,hombre2.png,Me gusta pasar mi tiempo ayudando a los demás y hacer nuevos amigos.,11/10/2021,1.0,1
454,Agustina,Hervás,Agustina Hervás,675316573,46135,68321147,Voluntario,"['Nuevas Tecnologías', 'El día a día']",0,mujer1.png,Soy una persona a la que le fascina conocer personas diferentes y aprender de los demas para conseguir un objetivo común.,26/01/2022,3.0,1
455,Yago,Coca,Yago Coca,619269790,20128,27084435,Voluntario,['Servicios del Municipio'],1,hombre1.png,"Me gusta trabajar con otras personas, codo con codo, sumando fuerzas, compartiendo experiencias y aprendiendo unas de otras, creciendo juntos.",03/02/2020,4.0,1
456,Rodolfo,Farré,Rodolfo Farré,638750713,43376,21107460,Ambos,"['Nuevas Tecnologías', 'Servicios del Municipio']",1,hombre1.png,Me encanta sertirme útil y por eso estaría encantada de poder ayudarte.,22/05/2020,4.0,1
457,África,Cerezo,África Cerezo,677847838,39212,44376215,Voluntario,"['Salud', 'Amigos y Ocio']",1,hombre1.png,Me encanta sertirme útil y por eso estaría encantada de poder ayudarte.,01/09/2019,5.0,1
458,Rosario,Lastra,Rosario Lastra,686478109,42145,87016038,Voluntario,"['Nuevas Tecnologías', 'Burocracia', 'Servicios del Municipio']",1,mujer2.png,Soy una persona muy atenta. Me gusta aportar mi granito de arena siempre que puedo. Estaría encantada de poder acompañarte en lo que necesites.,10/04/2022,5.0,1
459,Otilia,Tovar,Otilia Tovar,662001202,10896,13784047,Voluntario,"['Nuevas Tecnologías', 'Salud', 'Amigos y Ocio', 'Servicios del Municipio']",0,hombre2.png,Soy una persona a la que le fascina conocer personas diferentes y aprender de los demas para conseguir un objetivo común.,04/04/2021,3.0,1
460,Rosenda,Comas,Rosenda Comas,688367327,07840,37914043,Ambos,"['Nuevas Tecnologías', 'Salud', 'Servicios del Municipio']",0,hombre2.png,Me encanta sertirme útil y por eso estaría encantada de poder ayudarte.,23/05/2019,2.0,1
461,Victoriano,Ochoa,Victoriano Ochoa,646012274,03727,75365265,Ambos,"['Amigos y Ocio', 'El día a día', 'Servicios del Municipio']",1,hombre1.png,Quiero devolver a la comunidad lo que me dieron sin pedir nada a cambio.,05/01/2020,4.0,1
462,Nazaret,Pi,Nazaret Pi,626892288,09121,71478147,Voluntario,"['Salud', 'Amigos y Ocio']",0,mujer2.png,Quiero devolver a la comunidad lo que me dieron sin pedir nada a cambio.,14/12/2020,3.0,1
463,Xavier,Fabregat,Xavier Fabregat,639178370,39316,68258916,Ambos,"['Amigos y Ocio', 'El día a día', 'Burocracia']",0,mujer2.png,"Me gusta trabajar con otras personas, codo con codo, sumando fuerzas, compartiendo experiencias y aprendiendo unas de otras, creciendo juntos.",21/06/2022,4.0,1
464,José,Reig,José Reig,698229571,15110,30039050,Voluntario,"['Nuevas Tecnologías', 'Burocracia']",0,hombre2.png,Me gusta pasar mi tiempo ayudando a los demás y hacer nuevos amigos.,08/07/2021,5.0,1
465,Armando,Monreal,Armando Monreal,691527006,17003,42151879,Voluntario,"['Nuevas Tecnologías', 'Amigos y Ocio', 'El día a día', 'Burocracia', 'Servicios del Municipio']",0,mujer2.png,Soy una persona a la que le fascina conocer personas diferentes y aprender de los demas para conseguir un objetivo común.,11/02/2020,1.0,1
466,Marcela,Piquer,Marcela Piquer,612388119,05278,33539460,Voluntario,"['Nuevas Tecnologías', 'Salud', 'Amigos y Ocio', 'Burocracia', 'Servicios del Municipio']",0,mujer2.png,Soy una persona a la que le fascina conocer personas diferentes y aprender de los demas para conseguir un objetivo común.,12/06/2019,5.0,1
467,Rolando,Cornejo,Rolando Cornejo,623666690,47160,21941504,Ambos,"['El día a día', 'Servicios del Municipio']",0,hombre2.png,Soy una persona muy atenta. Me gusta aportar mi granito de arena siempre que puedo. Estaría encantada de poder acompañarte en lo que necesites.,18/11/2021,3.0,1
468,Ana Sofía,Vallés,Ana Sofía Vallés,658137231,40594,34099432,Voluntario,['Salud'],1,mujer1.png,Soy una persona muy atenta. Me gusta aportar mi granito de arena siempre que puedo. Estaría encantada de poder acompañarte en lo que necesites.,28/06/2022,3.0,1
469,Dominga,Mármol,Dominga Mármol,607642071,24397,69670198,Voluntario,"['Amigos y Ocio', 'Burocracia']",0,hombre2.png,Me encanta sertirme útil y por eso estaría encantada de poder ayudarte.,02/06/2021,4.0,1
470,Ruth,Cabrera,Ruth Cabrera,692748602,44493,36753128,Ambos,"['Salud', 'Burocracia', 'Servicios del Municipio']",0,mujer1.png,Quiero devolver a la comunidad lo que me dieron sin pedir nada a cambio.,19/06/2020,3.0,1
471,Sandra,Sacristán,Sandra Sacristán,635713298,30410,39400127,Ambos,['El día a día'],0,mujer2.png,Soy una persona a la que le fascina conocer personas diferentes y aprender de los demas para conseguir un objetivo común.,12/01/2020,5.0,1
472,Cornelio,Zorrilla,Cornelio Zorrilla,607763866,17833,36001994,Voluntario,"['Nuevas Tecnologías', 'Salud', 'Servicios del Municipio']",1,hombre1.png,"Me gusta trabajar con otras personas, codo con codo, sumando fuerzas, compartiendo experiencias y aprendiendo unas de otras, creciendo juntos.",01/04/2020,4.0,1
473,Visitación,Saura,Visitación Saura,682632169,28420,61445192,Ambos,['Amigos y Ocio'],1,mujer1.png,Soy una persona a la que le fascina conocer personas diferentes y aprender de los demas para conseguir un objetivo común.,12/10/2020,3.0,1
474,Albino,Cobos,Albino Cobos,691989916,47815,53760865,Ambos,"['Nuevas Tecnologías', 'Salud', 'Amigos y Ocio', 'El día a día', 'Burocracia']",0,mujer2.png,Soy una persona a la que le fascina conocer personas diferentes y aprender de los demas para conseguir un objetivo común.,26/06/2021,3.0,1
475,Sebastián,Soria,Sebastián Soria,647898979,28047,83415048,Ambos,"['Nuevas Tecnologías', 'Salud', 'Amigos y Ocio', 'El día a día', 'Burocracia', 'Servicios del Municipio']",1,hombre2.png,Quiero devolver a la comunidad lo que me dieron sin pedir nada a cambio.,10/04/2020,4.0,1
476,Merche,Nevado,Merche Nevado,667820154,18519,59498707,Voluntario,"['Nuevas Tecnologías', 'Amigos y Ocio', 'El día a día', 'Burocracia', 'Servicios del Municipio']",0,mujer2.png,Quiero devolver a la comunidad lo que me dieron sin pedir nada a cambio.,30/10/2019,2.0,1
477,Estrella,Puga,Estrella Puga,635142322,17534,16798200,Ambos,"['Salud', 'Amigos y Ocio', 'El día a día', 'Burocracia', 'Servicios del Municipio']",0,mujer1.png,Soy una persona muy atenta. Me gusta aportar mi granito de arena siempre que puedo. Estaría encantada de poder acompañarte en lo que necesites.,12/12/2021,4.0,1
478,Florentina,Pinto,Florentina Pinto,601308023,07609,61594202,Voluntario,"['Nuevas Tecnologías', 'El día a día', 'Burocracia', 'Servicios del Municipio']",0,hombre2.png,Me gusta pasar mi tiempo ayudando a los demás y hacer nuevos amigos.,13/05/2020,5.0,1
479,Maximiliano,Guitart,Maximiliano Guitart,632058742,45225,27037431,Voluntario,"['El día a día', 'Servicios del Municipio']",0,mujer2.png,Me encanta sertirme útil y por eso estaría encantada de poder ayudarte.,24/02/2021,3.0,1
480,Evangelina,Madrigal,Evangelina Madrigal,610723359,31263,87370905,Voluntario,"['El día a día', 'Burocracia', 'Servicios del Municipio']",0,mujer1.png,Soy una persona muy atenta. Me gusta aportar mi granito de arena siempre que puedo. Estaría encantada de poder acompañarte en lo que necesites.,19/12/2019,5.0,1
481,Javi,Botella,Javi Botella,664031506,32698,57012499,Voluntario,"['Salud', 'El día a día', 'Servicios del Municipio']",1,mujer2.png,Me encanta sertirme útil y por eso estaría encantada de poder ayudarte.,16/11/2019,2.0,1
482,Toño,Salcedo,Toño Salcedo,619871004,02139,13298616,Ambos,"['El día a día', 'Servicios del Municipio']",0,hombre1.png,"Me gusta trabajar con otras personas, codo con codo, sumando fuerzas, compartiendo experiencias y aprendiendo unas de otras, creciendo juntos.",12/10/2020,4.0,1
483,Flavio,Palmer,Flavio Palmer,682454852,10870,14352187,Ambos,"['Nuevas Tecnologías', 'Salud', 'Amigos y Ocio', 'Burocracia', 'Servicios del Municipio']",0,hombre2.png,Me encanta sertirme útil y por eso estaría encantada de poder ayudarte.,16/05/2021,4.0,1
484,Reinaldo,Coello,Reinaldo Coello,674099359,21240,75801069,Ambos,"['Amigos y Ocio', 'El día a día', 'Burocracia', 'Servicios del Municipio']",0,hombre2.png,Quiero devolver a la comunidad lo que me dieron sin pedir nada a cambio.,04/08/2021,1.0,1
485,Jose Ignacio,Escolano,Jose Ignacio Escolano,656776194,21409,85604246,Voluntario,"['Nuevas Tecnologías', 'Amigos y Ocio', 'El día a día']",1,mujer2.png,Quiero devolver a la comunidad lo que me dieron sin pedir nada a cambio.,21/09/2019,5.0,1
486,Francisco,Piñeiro,Francisco Piñeiro,631593690,50683,72694472,Voluntario,"['Salud', 'El día a día', 'Servicios del Municipio']",1,hombre1.png,Quiero devolver a la comunidad lo que me dieron sin pedir nada a cambio.,01/09/2019,4.0,1
487,Estefanía,Hernando,Estefanía Hernando,616121666,16854,74852812,Ambos,"['Nuevas Tecnologías', 'Salud', 'Servicios del Municipio']",0,mujer1.png,Me gusta pasar mi tiempo ayudando a los demás y hacer nuevos amigos.,26/05/2021,2.0,1
488,Anastasia,Clemente,Anastasia Clemente,627035844,38917,84489675,Voluntario,"['Salud', 'El día a día', 'Servicios del Municipio']",1,mujer1.png,Soy una persona muy atenta. Me gusta aportar mi granito de arena siempre que puedo. Estaría encantada de poder acompañarte en lo que necesites.,08/04/2020,4.0,1
489,Jesús,Serra,Jesús Serra,649577390,33948,21111833,Voluntario,"['Salud', 'Amigos y Ocio', 'Servicios del Municipio']",1,mujer1.png,Soy una persona muy atenta. Me gusta aportar mi granito de arena siempre que puedo. Estaría encantada de poder acompañarte en lo que necesites.,16/12/2020,5.0,1
490,Felicia,Izquierdo,Felicia Izquierdo,671766794,19190,26233080,Voluntario,"['Nuevas Tecnologías', 'Burocracia', 'Servicios del Municipio']",1,mujer1.png,Soy una persona a la que le fascina conocer personas diferentes y aprender de los demas para conseguir un objetivo común.,06/02/2021,1.0,1
491,Ángel,Jara,Ángel Jara,698623988,02139,64503573,Ambos,"['Nuevas Tecnologías', 'El día a día', 'Burocracia', 'Servicios del Municipio']",1,mujer1.png,Quiero devolver a la comunidad lo que me dieron sin pedir nada a cambio.,24/11/2019,5.0,1
492,Griselda,Sola,Griselda Sola,612908215,30204,85264533,Voluntario,['Burocracia'],1,mujer2.png,Me encanta sertirme útil y por eso estaría encantada de poder ayudarte.,22/01/2021,1.0,1
493,Valentina,Benavent,Valentina Benavent,609047636,38670,27421256,Ambos,"['Amigos y Ocio', 'El día a día', 'Burocracia', 'Servicios del Municipio']",0,hombre2.png,Soy una persona a la que le fascina conocer personas diferentes y aprender de los demas para conseguir un objetivo común.,06/01/2022,1.0,1
494,Vasco,Ojeda,Vasco Ojeda,658364784,20270,51422804,Voluntario,"['Amigos y Ocio', 'Servicios del Municipio']",0,hombre1.png,Me gusta pasar mi tiempo ayudando a los demás y hacer nuevos amigos.,28/01/2020,1.0,1
495,Diana,Martínez,Diana Martínez,698908720,49121,17626065,Voluntario,"['Nuevas Tecnologías', 'Salud', 'Amigos y Ocio', 'Servicios del Municipio']",1,mujer1.png,Me encanta sertirme útil y por eso estaría encantada de poder ayudarte.,15/12/2019,4.0,1
496,Feliciana,Rodrigo,Feliciana Rodrigo,684551502,29620,34923397,Voluntario,"['Amigos y Ocio', 'El día a día', 'Servicios del Municipio']",1,mujer2.png,Me gusta pasar mi tiempo ayudando a los demás y hacer nuevos amigos.,15/01/2022,1.0,1
497,Jenny,Matas,Jenny Matas,618955625,50326,49108853,Voluntario,"['Nuevas Tecnologías', 'Burocracia', 'Servicios del Municipio']",0,mujer2.png,Me gusta pasar mi tiempo ayudando a los demás y hacer nuevos amigos.,27/06/2022,2.0,1
498,Heliodoro,Planas,Heliodoro Planas,698636536,15528,29517950,Ambos,"['Nuevas Tecnologías', 'Servicios del Municipio']",1,mujer1.png,Me encanta sertirme útil y por eso estaría encantada de poder ayudarte.,07/12/2020,3.0,1
499,Reyna,Tomas,Reyna Tomas,667774464,16555,72730980,Ambos,"['Burocracia', 'Servicios del Municipio']",1,mujer2.png,Me gusta pasar mi tiempo ayudando a los demás y hacer nuevos amigos.,26/04/2022,2.0,1
